"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","dateTime"
"67533","0.336","0.146","242.560","1.400","0.000","0.000",0,2007-02-01 14:56:00
"67534","0.334","0.144","242.320","1.400","0.000","0.000",0,2007-02-01 14:57:00
"67535","0.332","0.144","242.270","1.400","0.000","0.000",0,2007-02-01 14:58:00
"67536","0.330","0.140","241.430","1.400","0.000","0.000",0,2007-02-01 14:59:00
"67537","0.328","0.140","241.240","1.400","0.000","0.000",0,2007-02-01 15:00:00
"67538","0.330","0.144","241.910","1.400","0.000","0.000",0,2007-02-01 15:01:00
"67539","0.374","0.182","241.820","1.800","0.000","0.000",0,2007-02-01 15:02:00
"67540","0.406","0.248","241.680","2.000","0.000","0.000",0,2007-02-01 15:03:00
"67541","0.406","0.248","241.830","2.000","0.000","0.000",0,2007-02-01 15:04:00
"67542","0.352","0.172","242.020","1.600","0.000","0.000",0,2007-02-01 15:05:00
"67543","0.310","0.112","241.640","1.400","0.000","0.000",0,2007-02-01 15:06:00
"67544","0.308","0.106","240.530","1.400","0.000","0.000",0,2007-02-01 15:07:00
"67545","0.308","0.110","241.430","1.400","0.000","0.000",0,2007-02-01 15:08:00
"67546","0.306","0.110","241.670","1.400","0.000","0.000",0,2007-02-01 15:09:00
"67547","0.304","0.110","241.460","1.400","0.000","0.000",0,2007-02-01 15:10:00
"67548","0.304","0.110","241.270","1.400","0.000","0.000",0,2007-02-01 15:11:00
"67549","0.300","0.104","240.050","1.400","0.000","0.000",0,2007-02-01 15:12:00
"67550","0.302","0.106","240.670","1.400","0.000","0.000",0,2007-02-01 15:13:00
"67551","0.234","0.000","241.060","1.000","0.000","0.000",0,2007-02-01 15:14:00
"67552","0.234","0.000","241.620","1.000","0.000","0.000",0,2007-02-01 15:15:00
"67553","0.232","0.000","241.040","1.000","0.000","0.000",0,2007-02-01 15:16:00
"67554","0.232","0.000","241.140","1.000","0.000","0.000",0,2007-02-01 15:17:00
"67555","0.234","0.000","241.810","1.000","0.000","0.000",0,2007-02-01 15:18:00
"67556","0.238","0.000","243.340","1.000","0.000","0.000",0,2007-02-01 15:19:00
"67557","0.236","0.000","242.950","1.000","0.000","0.000",0,2007-02-01 15:20:00
"67558","0.234","0.000","241.700","1.000","0.000","0.000",0,2007-02-01 15:21:00
"67559","0.236","0.000","242.810","1.000","0.000","0.000",0,2007-02-01 15:22:00
"67560","0.236","0.000","243.160","1.000","0.000","0.000",0,2007-02-01 15:23:00
"67561","0.236","0.000","242.720","1.000","0.000","0.000",0,2007-02-01 15:24:00
"67562","0.236","0.000","242.860","1.000","0.000","0.000",0,2007-02-01 15:25:00
"67563","0.236","0.000","242.460","1.000","0.000","0.000",0,2007-02-01 15:26:00
"67564","0.238","0.000","243.240","1.000","0.000","0.000",0,2007-02-01 15:27:00
"67565","0.234","0.000","242.180","1.000","0.000","0.000",0,2007-02-01 15:28:00
"67566","0.238","0.000","243.810","1.000","0.000","0.000",0,2007-02-01 15:29:00
"67567","0.318","0.100","244.390","1.400","0.000","0.000",0,2007-02-01 15:30:00
"67568","0.350","0.154","244.160","1.600","0.000","0.000",0,2007-02-01 15:31:00
"67569","0.346","0.154","244.180","1.600","0.000","0.000",0,2007-02-01 15:32:00
"67570","0.344","0.150","243.480","1.600","0.000","0.000",0,2007-02-01 15:33:00
"67571","0.344","0.154","244.090","1.600","0.000","0.000",0,2007-02-01 15:34:00
"67572","0.340","0.152","243.740","1.600","0.000","0.000",0,2007-02-01 15:35:00
"67573","0.340","0.154","244.190","1.600","0.000","0.000",0,2007-02-01 15:36:00
"67574","0.340","0.158","244.620","1.600","0.000","0.000",0,2007-02-01 15:37:00
"67575","0.338","0.158","244.630","1.600","0.000","0.000",0,2007-02-01 15:38:00
"67576","0.336","0.152","243.580","1.400","0.000","0.000",0,2007-02-01 15:39:00
"67577","0.334","0.148","243.040","1.400","0.000","0.000",0,2007-02-01 15:40:00
"67578","0.332","0.146","242.680","1.400","0.000","0.000",0,2007-02-01 15:41:00
"67579","0.334","0.152","243.850","1.400","0.000","0.000",0,2007-02-01 15:42:00
"67580","0.332","0.148","243.130","1.400","0.000","0.000",0,2007-02-01 15:43:00
"67581","0.334","0.152","243.930","1.400","0.000","0.000",0,2007-02-01 15:44:00
"67582","0.326","0.142","243.960","1.400","0.000","0.000",0,2007-02-01 15:45:00
"67583","0.238","0.000","243.390","1.000","0.000","0.000",0,2007-02-01 15:46:00
"67584","0.238","0.000","243.460","1.000","0.000","0.000",0,2007-02-01 15:47:00
"67585","0.240","0.000","244.400","1.000","0.000","0.000",0,2007-02-01 15:48:00
"67586","0.242","0.000","244.280","1.000","0.000","0.000",0,2007-02-01 15:49:00
"67587","0.324","0.100","244.150","1.600","0.000","0.000",0,2007-02-01 15:50:00
"67588","0.322","0.118","243.180","1.400","0.000","0.000",0,2007-02-01 15:51:00
"67589","0.318","0.118","243.240","1.400","0.000","0.000",0,2007-02-01 15:52:00
"67590","0.312","0.114","242.640","1.400","0.000","0.000",0,2007-02-01 15:53:00
"67591","0.312","0.116","242.920","1.400","0.000","0.000",0,2007-02-01 15:54:00
"67592","0.310","0.112","242.150","1.400","0.000","0.000",0,2007-02-01 15:55:00
"67593","0.310","0.116","242.900","1.400","0.000","0.000",0,2007-02-01 15:56:00
"67594","0.308","0.116","243.000","1.400","0.000","0.000",0,2007-02-01 15:57:00
"67595","0.308","0.116","243.100","1.400","0.000","0.000",0,2007-02-01 15:58:00
"67596","0.308","0.116","243.100","1.400","0.000","0.000",0,2007-02-01 15:59:00
"67597","0.308","0.120","243.700","1.400","0.000","0.000",0,2007-02-01 16:00:00
"67598","0.240","0.000","243.110","1.000","0.000","0.000",0,2007-02-01 16:01:00
"67599","0.236","0.000","243.150","1.000","0.000","0.000",0,2007-02-01 16:02:00
"67600","0.236","0.000","242.950","1.000","0.000","0.000",0,2007-02-01 16:03:00
"67601","0.240","0.000","243.320","1.000","0.000","0.000",0,2007-02-01 16:04:00
"67602","0.244","0.000","243.140","1.000","0.000","0.000",0,2007-02-01 16:05:00
"67603","0.244","0.000","242.880","1.000","0.000","0.000",0,2007-02-01 16:06:00
"67604","0.244","0.000","243.070","1.000","0.000","0.000",0,2007-02-01 16:07:00
"67605","0.244","0.000","243.030","1.000","0.000","0.000",0,2007-02-01 16:08:00
"67606","0.240","0.000","241.340","1.000","0.000","0.000",0,2007-02-01 16:09:00
"67607","0.240","0.000","241.090","1.000","0.000","0.000",0,2007-02-01 16:10:00
"67608","0.300","0.066","242.090","1.400","0.000","0.000",0,2007-02-01 16:11:00
"67609","0.346","0.142","242.060","1.600","0.000","0.000",0,2007-02-01 16:12:00
"67610","0.380","0.176","241.970","1.800","0.000","0.000",0,2007-02-01 16:13:00
"67611","0.422","0.268","242.180","2.000","0.000","0.000",0,2007-02-01 16:14:00
"67612","0.424","0.272","242.910","2.000","0.000","2.000",0,2007-02-01 16:15:00
"67613","0.422","0.276","243.200","2.000","0.000","1.000",0,2007-02-01 16:16:00
"67614","0.420","0.274","242.820","2.000","0.000","2.000",0,2007-02-01 16:17:00
"67615","0.420","0.274","242.900","2.000","0.000","1.000",0,2007-02-01 16:18:00
"67616","0.420","0.268","242.050","2.000","0.000","1.000",0,2007-02-01 16:19:00
"67617","0.424","0.270","242.350","2.000","0.000","2.000",0,2007-02-01 16:20:00
"67618","0.422","0.270","242.250","2.000","0.000","1.000",0,2007-02-01 16:21:00
"67619","0.422","0.272","242.550","2.000","0.000","2.000",0,2007-02-01 16:22:00
"67620","0.424","0.278","243.490","2.000","0.000","1.000",0,2007-02-01 16:23:00
"67621","0.422","0.276","243.350","2.000","0.000","1.000",0,2007-02-01 16:24:00
"67622","0.420","0.274","243.120","2.000","0.000","2.000",0,2007-02-01 16:25:00
"67623","0.420","0.276","243.230","2.000","0.000","1.000",0,2007-02-01 16:26:00
"67624","0.338","0.158","243.290","1.600","0.000","2.000",0,2007-02-01 16:27:00
"67625","0.320","0.134","242.610","1.400","0.000","1.000",0,2007-02-01 16:28:00
"67626","0.314","0.132","242.320","1.400","0.000","1.000",0,2007-02-01 16:29:00
"67627","0.312","0.132","242.260","1.400","0.000","1.000",0,2007-02-01 16:30:00
"67628","0.310","0.128","241.740","1.400","0.000","2.000",0,2007-02-01 16:31:00
"67629","0.308","0.124","240.830","1.400","0.000","1.000",0,2007-02-01 16:32:00
"67630","0.308","0.126","241.050","1.400","0.000","1.000",0,2007-02-01 16:33:00
"67631","0.312","0.130","241.860","1.400","0.000","2.000",0,2007-02-01 16:34:00
"67632","0.316","0.132","242.360","1.400","0.000","1.000",0,2007-02-01 16:35:00
"67633","0.314","0.130","242.030","1.400","0.000","1.000",0,2007-02-01 16:36:00
"67634","0.390","0.212","242.040","2.000","0.000","1.000",0,2007-02-01 16:37:00
"67635","0.390","0.238","242.280","1.800","0.000","1.000",0,2007-02-01 16:38:00
"67636","0.392","0.240","242.750","1.800","0.000","2.000",0,2007-02-01 16:39:00
"67637","0.390","0.240","242.600","1.800","0.000","1.000",0,2007-02-01 16:40:00
"67638","0.390","0.244","243.260","1.800","0.000","1.000",0,2007-02-01 16:41:00
"67639","0.390","0.242","243.150","1.800","0.000","1.000",0,2007-02-01 16:42:00
"67640","0.324","0.138","243.080","1.400","0.000","1.000",0,2007-02-01 16:43:00
"67641","0.308","0.118","243.120","1.400","0.000","0.000",0,2007-02-01 16:44:00
"67642","0.308","0.120","243.520","1.400","0.000","0.000",0,2007-02-01 16:45:00
"67643","0.306","0.118","243.100","1.400","0.000","0.000",0,2007-02-01 16:46:00
"67644","0.306","0.120","243.470","1.400","0.000","0.000",0,2007-02-01 16:47:00
"67645","0.248","0.000","243.800","1.000","0.000","0.000",0,2007-02-01 16:48:00
"67646","0.240","0.000","243.440","1.000","0.000","0.000",0,2007-02-01 16:49:00
"67647","0.244","0.000","243.540","1.000","0.000","0.000",0,2007-02-01 16:50:00
"67648","0.244","0.000","243.910","1.000","0.000","0.000",0,2007-02-01 16:51:00
"67649","0.276","0.000","244.050","1.200","0.000","0.000",0,2007-02-01 16:52:00
"67650","0.356","0.152","243.700","1.600","0.000","0.000",0,2007-02-01 16:53:00
"67651","0.352","0.148","243.210","1.600","0.000","0.000",0,2007-02-01 16:54:00
"67652","0.350","0.150","243.360","1.600","0.000","0.000",0,2007-02-01 16:55:00
"67653","0.348","0.152","243.940","1.600","0.000","0.000",0,2007-02-01 16:56:00
"67654","0.342","0.158","244.890","1.600","0.000","0.000",0,2007-02-01 16:57:00
"67655","0.342","0.160","245.300","1.600","0.000","0.000",0,2007-02-01 16:58:00
"67656","0.342","0.160","245.340","1.600","0.000","0.000",0,2007-02-01 16:59:00
"67657","0.340","0.160","245.320","1.600","0.000","0.000",0,2007-02-01 17:00:00
"67658","0.336","0.152","243.870","1.400","0.000","0.000",0,2007-02-01 17:01:00
"67659","0.334","0.152","243.910","1.400","0.000","0.000",0,2007-02-01 17:02:00
"67660","0.332","0.148","243.310","1.400","0.000","0.000",0,2007-02-01 17:03:00
"67661","0.334","0.150","243.310","1.400","0.000","0.000",0,2007-02-01 17:04:00
"67662","0.336","0.146","242.630","1.400","0.000","0.000",0,2007-02-01 17:05:00
"67663","0.334","0.144","241.890","1.400","0.000","0.000",0,2007-02-01 17:06:00
"67664","0.332","0.138","240.910","1.400","0.000","0.000",0,2007-02-01 17:07:00
"67665","0.282","0.070","240.770","1.200","0.000","0.000",0,2007-02-01 17:08:00
"67666","0.232","0.000","240.830","1.000","0.000","0.000",0,2007-02-01 17:09:00
"67667","0.232","0.000","240.900","1.000","0.000","0.000",0,2007-02-01 17:10:00
"67668","0.234","0.000","242.090","1.000","0.000","0.000",0,2007-02-01 17:11:00
"67669","0.234","0.000","242.600","1.000","0.000","0.000",0,2007-02-01 17:12:00
"67670","0.234","0.000","242.070","1.000","0.000","0.000",0,2007-02-01 17:13:00
"67671","0.232","0.000","241.630","1.000","0.000","0.000",0,2007-02-01 17:14:00
"67672","0.234","0.000","241.960","1.000","0.000","0.000",0,2007-02-01 17:15:00
"67673","0.232","0.000","241.570","1.000","0.000","0.000",0,2007-02-01 17:16:00
"67674","0.232","0.000","241.390","1.000","0.000","0.000",0,2007-02-01 17:17:00
"67675","0.470","0.000","241.110","2.000","0.000","0.000",0,2007-02-01 17:18:00
"67676","0.530","0.000","241.570","2.200","0.000","0.000",0,2007-02-01 17:19:00
"67677","0.528","0.000","241.210","2.200","0.000","0.000",0,2007-02-01 17:20:00
"67678","0.528","0.000","241.180","2.200","0.000","0.000",0,2007-02-01 17:21:00
"67679","0.530","0.000","241.790","2.200","0.000","0.000",0,2007-02-01 17:22:00
"67680","0.530","0.000","241.720","2.200","0.000","0.000",0,2007-02-01 17:23:00
"67681","0.606","0.086","240.620","2.600","0.000","0.000",0,2007-02-01 17:24:00
"67682","0.604","0.106","241.510","2.400","0.000","0.000",0,2007-02-01 17:25:00
"67683","0.872","0.096","240.670","3.600","0.000","0.000",0,2007-02-01 17:26:00
"67684","0.924","0.094","240.170","3.800","0.000","0.000",0,2007-02-01 17:27:00
"67685","0.922","0.092","239.790","3.800","0.000","0.000",0,2007-02-01 17:28:00
"67686","0.922","0.094","240.140","3.800","0.000","0.000",0,2007-02-01 17:29:00
"67687","0.924","0.096","240.390","3.800","0.000","0.000",0,2007-02-01 17:30:00
"67688","0.934","0.098","240.950","3.800","0.000","0.000",0,2007-02-01 17:31:00
"67689","0.948","0.098","241.410","3.800","0.000","0.000",0,2007-02-01 17:32:00
"67690","0.972","0.128","241.330","4.000","0.000","0.000",0,2007-02-01 17:33:00
"67691","1.040","0.234","241.620","4.400","0.000","0.000",0,2007-02-01 17:34:00
"67692","1.034","0.232","241.310","4.400","0.000","0.000",0,2007-02-01 17:35:00
"67693","1.030","0.232","241.020","4.400","0.000","0.000",0,2007-02-01 17:36:00
"67694","1.028","0.232","241.130","4.400","0.000","0.000",0,2007-02-01 17:37:00
"67695","1.056","0.228","240.490","4.400","0.000","0.000",0,2007-02-01 17:38:00
"67696","1.062","0.218","238.860","4.400","0.000","0.000",0,2007-02-01 17:39:00
"67697","1.268","0.216","239.020","5.400","0.000","0.000",0,2007-02-01 17:40:00
"67698","1.242","0.220","239.610","5.200","0.000","0.000",0,2007-02-01 17:41:00
"67699","1.010","0.222","239.300","4.200","0.000","0.000",0,2007-02-01 17:42:00
"67700","1.010","0.224","239.490","4.200","0.000","0.000",0,2007-02-01 17:43:00
"67701","1.010","0.224","239.480","4.200","0.000","0.000",0,2007-02-01 17:44:00
"67702","1.012","0.226","240.020","4.200","0.000","0.000",0,2007-02-01 17:45:00
"67703","1.008","0.224","239.700","4.200","0.000","0.000",0,2007-02-01 17:46:00
"67704","1.192","0.270","239.400","5.400","0.000","0.000",0,2007-02-01 17:47:00
"67705","1.626","0.316","239.160","7.000","0.000","0.000",0,2007-02-01 17:48:00
"67706","1.354","0.230","239.570","5.600","0.000","0.000",0,2007-02-01 17:49:00
"67707","1.330","0.192","239.990","5.600","0.000","0.000",0,2007-02-01 17:50:00
"67708","1.292","0.130","239.990","5.400","0.000","0.000",0,2007-02-01 17:51:00
"67709","1.506","0.070","239.770","6.200","0.000","0.000",0,2007-02-01 17:52:00
"67710","1.374","0.000","239.150","5.800","0.000","0.000",0,2007-02-01 17:53:00
"67711","1.460","0.000","238.870","6.000","0.000","0.000",0,2007-02-01 17:54:00
"67712","1.462","0.000","239.110","6.000","0.000","0.000",0,2007-02-01 17:55:00
"67713","1.272","0.000","239.540","5.200","0.000","0.000",0,2007-02-01 17:56:00
"67714","1.286","0.000","239.930","5.200","0.000","0.000",0,2007-02-01 17:57:00
"67715","1.282","0.000","239.700","5.200","0.000","0.000",0,2007-02-01 17:58:00
"67716","1.278","0.000","239.260","5.200","0.000","0.000",0,2007-02-01 17:59:00
"67717","1.480","0.000","238.990","6.400","0.000","0.000",2,2007-02-01 18:00:00
"67718","2.348","0.000","237.290","9.800","0.000","0.000",18,2007-02-01 18:01:00
"67719","2.334","0.000","237.280","9.800","0.000","0.000",18,2007-02-01 18:02:00
"67720","2.324","0.000","237.470","9.800","0.000","0.000",17,2007-02-01 18:03:00
"67721","2.320","0.000","237.720","9.600","0.000","0.000",18,2007-02-01 18:04:00
"67722","2.312","0.000","237.510","9.600","0.000","0.000",17,2007-02-01 18:05:00
"67723","2.322","0.000","238.180","9.600","0.000","0.000",18,2007-02-01 18:06:00
"67724","2.332","0.000","238.860","9.600","0.000","0.000",17,2007-02-01 18:07:00
"67725","2.330","0.000","238.860","9.600","0.000","0.000",18,2007-02-01 18:08:00
"67726","2.330","0.000","238.830","9.600","0.000","0.000",17,2007-02-01 18:09:00
"67727","2.312","0.000","237.860","9.600","0.000","0.000",18,2007-02-01 18:10:00
"67728","2.304","0.000","237.390","9.600","0.000","0.000",17,2007-02-01 18:11:00
"67729","2.380","0.000","238.840","10.000","0.000","0.000",17,2007-02-01 18:12:00
"67730","2.430","0.114","238.520","10.200","0.000","0.000",18,2007-02-01 18:13:00
"67731","2.428","0.114","238.660","10.200","0.000","0.000",17,2007-02-01 18:14:00
"67732","2.416","0.112","238.090","10.000","0.000","0.000",18,2007-02-01 18:15:00
"67733","2.394","0.108","236.900","10.000","0.000","0.000",17,2007-02-01 18:16:00
"67734","2.396","0.108","237.050","10.000","0.000","0.000",17,2007-02-01 18:17:00
"67735","2.428","0.122","237.730","10.200","0.000","0.000",18,2007-02-01 18:18:00
"67736","2.496","0.234","238.250","10.400","0.000","0.000",17,2007-02-01 18:19:00
"67737","2.502","0.236","238.600","10.400","0.000","1.000",17,2007-02-01 18:20:00
"67738","2.480","0.230","237.670","10.400","0.000","2.000",18,2007-02-01 18:21:00
"67739","2.480","0.230","237.630","10.400","0.000","1.000",17,2007-02-01 18:22:00
"67740","2.558","0.316","237.500","10.800","0.000","2.000",17,2007-02-01 18:23:00
"67741","2.542","0.326","237.070","10.800","0.000","1.000",18,2007-02-01 18:24:00
"67742","2.554","0.330","237.760","10.800","0.000","1.000",17,2007-02-01 18:25:00
"67743","2.558","0.332","238.080","10.800","0.000","2.000",17,2007-02-01 18:26:00
"67744","2.548","0.330","237.570","10.800","0.000","1.000",18,2007-02-01 18:27:00
"67745","2.548","0.328","237.420","10.800","0.000","2.000",17,2007-02-01 18:28:00
"67746","2.778","0.368","238.130","11.600","0.000","1.000",17,2007-02-01 18:29:00
"67747","2.902","0.500","238.040","12.200","0.000","1.000",18,2007-02-01 18:30:00
"67748","2.728","0.268","238.600","11.400","0.000","2.000",17,2007-02-01 18:31:00
"67749","2.524","0.202","238.130","10.600","0.000","1.000",17,2007-02-01 18:32:00
"67750","2.510","0.204","238.320","10.400","0.000","1.000",18,2007-02-01 18:33:00
"67751","2.748","0.194","237.020","11.600","0.000","2.000",17,2007-02-01 18:34:00
"67752","2.784","0.194","237.290","11.600","0.000","1.000",17,2007-02-01 18:35:00
"67753","2.568","0.160","237.140","10.800","0.000","1.000",18,2007-02-01 18:36:00
"67754","2.338","0.100","237.780","9.800","0.000","2.000",17,2007-02-01 18:37:00
"67755","2.444","0.094","237.630","10.200","0.000","1.000",17,2007-02-01 18:38:00
"67756","2.516","0.100","237.560","10.600","0.000","1.000",18,2007-02-01 18:39:00
"67757","2.782","0.088","235.630","11.800","0.000","1.000",17,2007-02-01 18:40:00
"67758","2.594","0.086","236.210","11.000","0.000","1.000",17,2007-02-01 18:41:00
"67759","2.574","0.090","236.490","10.800","0.000","2.000",17,2007-02-01 18:42:00
"67760","3.218","0.232","236.620","14.000","0.000","1.000",17,2007-02-01 18:43:00
"67761","3.414","0.356","235.940","15.000","0.000","1.000",17,2007-02-01 18:44:00
"67762","2.664","0.214","235.870","11.200","0.000","1.000",17,2007-02-01 18:45:00
"67763","2.668","0.214","236.120","11.200","0.000","1.000",17,2007-02-01 18:46:00
"67764","2.606","0.218","236.490","11.000","0.000","2.000",17,2007-02-01 18:47:00
"67765","2.406","0.220","236.470","10.200","0.000","1.000",18,2007-02-01 18:48:00
"67766","2.352","0.224","236.510","10.000","0.000","1.000",17,2007-02-01 18:49:00
"67767","2.710","0.250","236.120","11.400","0.000","1.000",17,2007-02-01 18:50:00
